Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State ,,
4-Jun-15,0305,UPS1381,B752,3000,SDF,Green,No,Louisville,Kentucky,,
4-Jun-15,0330,UPS473,A306,6000,SDF,Green,No,Louisville,Kentucky,,
4-Jun-15,0354,SKW848P,CRJ2,10500,PMD,Green,No,Palmdale,California,,
4-Jun-15,0450,UAL673,A320,4000,SFO,Green,No,San Francisco,California,,
4-Jun-15,0521,SWA695,B737,1500,SAN,Green,No,San Diego,California,,
4-Jun-15,0645,SKW413E,E170,5000,LAX,Green,No,Los Angeles,California,,
5-Jun-15,0205,JBU184,E190/L,8000,PVD,Green,No,Providence,Rhode Island,,
5-Jun-15,0238,RPA4246,E170,11000,FXE,Green,No,Fort Lauderdale,Florida,,
5-Jun-15,0250,JBU1579,A320,4000,FLL,Green,No,Fort Lauderdale,Florida,,
5-Jun-15,0254,PAT188,BE20 (BEECH - 200 S,4500,TUS,Green,No,Tucson,Arizona,,
5-Jun-15,0322,TCF3491,E170,6000,CID,Green,No,Cedar Rapids,Iowa,,
5-Jun-15,0355,TCF3452,E170,2000,ORF,Green,No,Norfolk,Virginia,,
5-Jun-15,0400,FDX1818,B757,6000,OAK,Green,No,Oakland,California,,
5-Jun-15,0400,WJA1512,B737,7000,SMO,Green,No,Santa Monica,California,,
5-Jun-15,0405,N7970P,PA24,3500,OTM,Green,No,Ottumwa,Iowa,,
5-Jun-15,0420,AMF1081,E120/G,23000,PIA,Green,No,Peoria,Illinois,,
5-Jun-15,0510,SWA738,737,2500,MDW,Blue,No,Chicago,Illinois,,
5-Jun-15,0510,SWA757,B738,4000,MDW,Green-Blue,No,Chicago,Illinois,,
5-Jun-15,0520,AAL227,B738,4000,ORD,Green,No,Chicago,Illinois,,
5-Jun-15,0640,SKW799Z,CRJ2,7000,ALW,Green,No,Walla Walla,Washington,,
5-Jun-15,0700,UAL820,A319,1800,LAX,Green,No,Los Angeles,California,,
6-Jun-15,0134,ASQ6124,E145,8000,EWR,Green,No,Newark,New Jersey,,
6-Jun-15,0149,JBU1271,A320 (AIRBUS - A-32,5000,FLL,Green,No,Fort Lauderdale,Florida,,
6-Jun-15,0150,N757MK,C172,2000,DET,Green,No,Detroit,Michigan,,
6-Jun-15,0226,AAL1708,A320 (AIRBUS - A-32,9000,PVD,Green,No,Providence,Rhode Island,,
6-Jun-15,0230,DAL2608,A319,4600,XNA,Green,No,Fayetteville/ Springdale,Arkansas,,
6-Jun-15,0233,DAL21,B757,6000,FLL,Green,No,Fort Lauderdale,Florida,,
6-Jun-15,0245,NKS615,A319,5000,FLL,Green,No,Fort Lauderdale,Florida,,
6-Jun-15,0305,N5980U,P28A,3500,IWA,Green,No,Phoenix,Arizona,,
6-Jun-15,0313,SWA3217,B737,5500,PHX,Green,No,Phoenix,Arizona,,
6-Jun-15,0322,TCF3419,E170 (EMBRAER - 170,6000,CID,Green,No,Cedar Rapids,Iowa,,
6-Jun-15,0330,FDX1291,B752,38000,I53,Green,No,Liberty,Kentucky,,
6-Jun-15,0345,VHT11,GLF3,11000,LAS,Green,No,Las Vegas,Nevada,,
6-Jun-15,0358,UPS1325,MD11,19000,I53,Green,No,Liberty,Kentucky,,
6-Jun-15,0408,UPS1333,B752,16500,I53,Green,No,Liberty,Kentucky,,
6-Jun-15,0409,UPS1151,A306,5000,SDF,Green,No,Louisville,Kentucky,,
6-Jun-15,0417,NSI340,C340 (CESSNA - 340),10000,BJC,Green,No,Denver,Colorado,,
6-Jun-15,0430,VRD260,A320,11000,LAS,Green,No,Las Vegas,Nevada,,
6-Jun-15,0500,ABX165,B672,8000,CVG,Green,No,Covington,Kentucky,,
6-Jun-15,0536,DAL1170,B738,23000,LAX,Green,No,Los Angeles,California,,
6-Jun-15,0546,N250DL,F2TH,10000,PHX,Green,No,Phoenix,Arizona,,
6-Jun-15,0603,AAL425,A321,4500,PHX,Green,No,Phoenix,Arizona,,
7-Jun-15,0055,ACA724,E190/L,10000,SWF,Red,No,Newburgh,New York,,
7-Jun-15,0147,AAL1164,B738,1800,LGA,Green,No,New York,New York,,
7-Jun-15,0202,SWA773,B737,2200,CLE,Green,No,Cleveland,Ohio,,
7-Jun-15,0336,SWA1565,B737,11000,LAS,Green,No,Las Vegas,Nevada,,
7-Jun-15,0410,ASQ558T,E45/X,7000,BTV,Green,No,Burlington,Vermont,,
7-Jun-15,0454,AAL21,A321,1300,LAX,Green,No,Los Angeles,California,,
7-Jun-15,0518,EAGLE1,HELO,500,ONT,Green,No,Ontario,California,,
8-Jun-15,0115,AAY969,MD88,1000,PGD,Green,No,Punta Gorda,Florida,,
8-Jun-15,0143,UPS1339,B757,6000,PIE,Green,No,St Petersburg -Clearwater,Florida,,
8-Jun-15,0200,RCH975,C17,1500,FFO,Green,No,Dayton,Ohio,,
8-Jun-15,0204,CTL12,C208,4000,RDU,Green,No,Raleigh-Durham,North Carolina,,
8-Jun-15,0218,DAL412,B764,29300,HFD,Green,No,Hartford,Connecticut,,
8-Jun-15,0235,ASQ677A,CRJ2,10000,APT,Green,No,Jasper,Tennessee,,
8-Jun-15,0300,SWA1214,B738,5000,DFW,Green,No,Dallas-Fort Worth,Texas,,
8-Jun-15,0306,ASQ3961,E45X,31000,LMN,Green,No,Lamoni,Iowa,,
8-Jun-15,0322,N920WB,C172,1700,ENW,Green,No,Kenosha,Wisconsin,,
8-Jun-15,0336,AAL589,A319,9000,PHX,Green,No,Phoenix,Arizona,,
8-Jun-15,0355,AAY306,MD80,1500,LAX,Green,No,Los Angeles,California,,
8-Jun-15,0526,N424FP,DA40,11000,OGD,Green,No,Ogden,Utah,,
8-Jun-15,0601,LFLT2,HELO (HELO - HELO),1700,RFD,Green,No,Chicago/Rockford,Illinois,,
8-Jun-15,0601,XLFLT2,EC45,1700,RFD,Green,No,Chicago/Rockford,Illinois,,
8-Jun-15,0823,MSQT145,P28A,4500,PHX,Green,No,Phoenix,Arizona,,
9-Jun-15,0145,RPA4451,E170,6000,OPF,Green,No,Miami,Florida,,
9-Jun-15,0148,TSA3415,UNKN,10000,ROC,Green,No,Rochester,New York,,
9-Jun-15,0218,AAL747,A321,1100,MCO,Green,No,Orlando,Florida,,
9-Jun-15,0221,ASQ5957,E45X,7000,ORD,Green,No,Chicago,Illinois,,
9-Jun-15,0240,UAL1478,B738,3000,BOS,Green,No,Boston,Massachusetts,,
9-Jun-15,0323,NKS324,A320,2000,ACY,UNKN,No,Atlantic City,New Jersey,,
9-Jun-15,0330,PD4,HELO (HELO - HELO),700,TPA,Green,No,Tampa,Florida,,
9-Jun-15,0335,SWA4164,B737,5000,DFW,Green,No,Dallas-Fort Worth,Texas,,
9-Jun-15,0336,VVT5423,UH60,4000,SNA,Green,No,Santa Ana,California,,
9-Jun-15,0339,DUKE1,H500,5500,SNA,Green,No,Santa Ana,California,,
9-Jun-15,0345,SKW448Z,CRJ2,600,PSP,Green,No,Palm Springs,California,,
9-Jun-15,0435,SKW717T,CRJ2,5000,FAR,Green,No,Fargo,North Dakota,,
9-Jun-15,0526,N242FP,DA40 (DIAMOND - DA-,11000,OGD,Green,No,Ogden,Utah,,
10-Jun-15,0205,DAL2420,A319,4000,IND,Green,No,Indianapolis,Indiana,,
10-Jun-15,0205,NCA188,B748,7000,ORD,Green,No,Chicago,Illinois,,
10-Jun-15,0210,DAL1261,MD90,4000,IND,Green,No,Indianapolis,Indiana,,
10-Jun-15,0210,LOF3415,E145,10000,ROC,Green,No,Rochester,New York,,
10-Jun-15,0213,RPA4266,E170,2500,IND,Green,No,Indianapolis,Indiana,,
10-Jun-15,0233,TRPR1,BL40,1500,FNT,Green,No,Flint,Michigan,,
10-Jun-15,0248,VVAL705,H60 (ASTA - S-70 Se,1000,JAX,Green,No,Jacksonville,Florida,,
10-Jun-15,0252,N83FF,GL5T,12000,DEC,Green,No,Decatur,Illinois,,
10-Jun-15,0254,N827MA,C172 (CESSNA - 172),2500,GRB,Green,No,Green Bay,Wisconsin,,
10-Jun-15,0417,GNFTR11,AH11,2000,CRQ,Green,No,Carlsbad,California,,
10-Jun-15,0435,SKW6413,CRJ2 (CANADAIR - Ch,5000,FAR,Green,No,Fargo,North Dakota,,
10-Jun-15,0542,SWA2693,B737,5000,MDW,Green,No,Chicago,Illinois,,
10-Jun-15,0546,AAL2455,B737,4000,LAX,Green,No,Los Angeles,California,,
10-Jun-15,0546,AAL455,B738 (BOEING - 737-,4000,LAX,Green,No,Los Angeles,California,,
11-Jun-15,0148,N200KB,LJ31,5000,JXN,Green,No,Jackson,Michigan,,
11-Jun-15,0210,DAL240,A319 (AIRBUS - A-31,4000,IND,Green,No,Indianapolis,Indiana,,
11-Jun-15,0240,ASH375C,E170,4000,MSP,Green,No,Minneapolis,Minnesota,,
11-Jun-15,0305,AAL839,B757,8000,SFB,Green,No,Sanford,Florida,,
11-Jun-15,0325,MSSL-12,UH-1 HELO,1100,ADW,Green,No,Camp Springs,Maryland,,
11-Jun-15,0330,N20202,C172,1500,VNY,Green,No,Van Nuys,California,,
11-Jun-15,0339,DAL2587,MD88 (BOEING - MD-8,1100,DAB,Green,No,Daytona Beach,Florida,,
11-Jun-15,0345,N50826,C172,7000,BJC,Green,No,Denver,Colorado,,
11-Jun-15,0413,C6556,AS65,UNKN,FOT,Green,Yes,Fortuna,California,,
11-Jun-15,0445,DAL241,B739,7000,SFO,Green,No,San Francisco,California,,
11-Jun-15,0501,DAL2381,B739,28000,MOD,Green,No,Modesto,California,,
11-Jun-15,0525,SKW4450,CRJ7,3500,ONT,Green,No,Ontario,California,,
11-Jun-15,0525,SWK4450,CRJ7,3500,ONT,Green,No,Ontario,Florida,,
11-Jun-15,0540,SWA4161,B737/L,17000,TOP,Green,No,Topeka,Kansas,,
11-Jun-15,0603,DAL964,B739,5000,SEA,Green,No,Seattle,Washington,,
11-Jun-15,0913,CGBMO,C172,4500,0S9,Green,No,Port Townsend,Washington,,
12-Jun-15,0003,SKW144,B737,7000,SJU,Green,No,San Juan,Puerto Rico,,
12-Jun-15,0146,CSJ114,C208,6000,ROC,Green,No,Rochester,New York,,
12-Jun-15,0146,CSJ208,C208 (CESSNA - 208,6000,BUF,Green,No,Buffalo,New York,,
12-Jun-15,0213,RPA4266,E170 (EMBRAER - 170,2500,IND,Green,No,Indianapolis,Indiana,,
12-Jun-15,0214,IFL511,FA20/L,2800,YIP,Green,No,Ypsilanti,Michigan,,
12-Jun-15,0220,AAL1727,A321,3000,PHL,Green,No,Philadelphia,Pennsylvania,,
12-Jun-15,0300,UPS1321,A306,19000,I53,Green,No,Liberty,Kentucky,,
12-Jun-15,0300,UPS1331,B763 (BOEING - 767-,19000,I53,Green,No,Liberty,Kentucky,,
12-Jun-15,0306,UPS1375,B752,16000,I53,Green,No,Liberty,Kentucky,,
12-Jun-15,0307,AWI3805,CRJ2/L,13500,SVH,Green,No,Statesville,North Carolina,,
12-Jun-15,0345,N850DV,EPIC,6000,HHR,Green,No,Hawthorne,California,,
12-Jun-15,0348,FDX1602,DC10,9000,IND,Green,No,Indianapolis,Indiana,,
12-Jun-15,0353,UAL1202,B739,15000,LAX,Green,No,Los Angeles,California,,
12-Jun-15,0411,MV014,EC130,3000,LAS,Green,No,Las Vegas,Nevada,,
12-Jun-15,0413,DAL670,B717,2600,LAX,Green,No,Los Angeles,California,,
12-Jun-15,0415,LM051,AS350,3000,LAS,Green,No,Las Vegas,Nevada,,
12-Jun-15,0420,CPZ5910,E170,10000,DEN,Green,No,Denver,Colorado,,
12-Jun-15,0424,EMBRY90,C172 (CESSNA - 172),5800,TUS,Green,No,Tucson,Arizona,,
12-Jun-15,0424,RDDL90,C172,5800,TUS,Green,No,Tucson,Arizona,,
12-Jun-15,0426,ASQ2695,E145 (EMBRAER - C-9,10000,HRL,Green,No,Harlingen,Texas,,
12-Jun-15,0515,LANDMARK51,AS350 (EUROCOPTER -,3000,LAS,Green,No,Las Vegas,Nevada,,
12-Jun-15,0516,N680TC,PA44,3000,CRG,Green,No,Jacksonville,Florida,,
12-Jun-15,0550,QXE340,DH8D,10000,MSO,Green,No,Missoula ,Montana,,
12-Jun-15,0610,UAL1281,B739,3000,SEA,Green,No,Seattle,Washington,,
12-Jun-15,0612,WAE21,C402,10000,SLC,Green,No,Salt Lake City,Utah,,
12-Jun-15,0855,N411VM,PC12,5500,STP,Green,No,St Paul,Minnesota,,
12-Jun-15,2345,WYM501,SH36,1000,SJU,Green,No,San Juan,Puerto Rico,,
13-Jun-15,0023,WYM01,SH36 (SHORT - 360),1000,SJU,Green,No,San Juan,Puerto Rico,,
13-Jun-15,0137,RDDL482,C172,1000,DAB,Green,No,Daytona Beach,Florida,,
13-Jun-15,0200,ASQ5911,CRJ7,5000,ORD,Green,No,Chicago,Illinois,,
13-Jun-15,0215,FLG4048,CRJ9,3200,DTW,Green,No,Detroit,Michigan,,
13-Jun-15,0220,ASQ3934,E45X,3000,HSV,Green,No,Huntsville,Alabama,,
13-Jun-15,0225,SWA1266,B737,4000,SAT,Green,No,San Antonio,Texas,,
13-Jun-15,0228,SWA2233,B737,8000,SAT,Green,No,San Antonio,Texas,,
13-Jun-15,0238,PD4,HELO,1600,TPA,Green,No,Tampa,Florida,,
13-Jun-15,0240,ASQ5802,E145,10000,IAH,Green,No,Houston,Texas,,
13-Jun-15,0241,N1967J,C550,6500,SAT,Green,No,San Antonio,Texas,,
13-Jun-15,0335,CASH07,HELO,1600,BNA,Green,No,Nashville,Tennessee,,
13-Jun-15,0335,DAL2386,B739,1000,LGA,Green,No,New York,New York,,
13-Jun-15,0402,SLI2094,E145/L,4000,IAH,Green,No,Houston,Texas,,
13-Jun-15,0410,SKW368M,E170,4000,LAX,Green,No,Los Angeles,California,,
13-Jun-15,0505,SKW398P,CRJ2 (CANADAIR - Ch,6000,FLD,Green,No,Fond du Lac,Wisconsin,,
13-Jun-15,0512,DPSS100,EC45,1300,AUS,Green,No,Austin, Texas,,
13-Jun-15,0530,JBU135,A320,4000,PHX,Green,No,Phoenix,Arizona,,
13-Jun-15,0539,N839SP,C172,4000,EUG,Green,No,Eugene,Oregon,,
14-Jun-15,0115,N525WF,C525,3000,PMP,Green,No,Pompano Beach,Florida,,
14-Jun-15,0148,N962SP,C172,2000,EWR,Green,No,Newark,New Jersey,,
14-Jun-15,0210,N482ER,C172 (CESSNA - 172),1000,DAB,Green,No,Daytona Beach,Florida,,
14-Jun-15,0221,SIL60,SF34,3000,FLL,Green,No,Fort Lauderdale,Florida,,
14-Jun-15,0222,DAL2577,A319,4000,FLL,Green,No,Fort Lauderdale,Florida,,
14-Jun-15,0225,ASQ4663,E145,4500,DWH,Green,No,Houston,Texas,,
14-Jun-15,0235,JBU1001,E190,10000,BUF,Green,No,Buffalo,New York,,
14-Jun-15,0259,G23933,H60 (ASTA - S-70 Se,2100,HSV,Green,No,Huntsville,Alabama,,
14-Jun-15,0327,ENY3640,CRJ7,5000,CLE,Green,No,Cleveland,Ohio,,
14-Jun-15,0338,SWA1129,B737,11000,MZB,Green,No,San Diego,California,,
14-Jun-15,0814,SHERIF1,HELO,3800,GEG,Green,No,Spokane,Washington,,
15-Jun-15,0130,ASQ4423,E145,3000,CLE,Green,No,Cleveland,Ohio,,
15-Jun-15,0150,AJT470,B762,12000,FLL,Green,No,Fort Lauderdale,Florida,,
15-Jun-15,0216,AMJ470,B762 (BOEING - 767-,12000,FLL,Green,No,Fort Lauderdale,Florida,,
15-Jun-15,0240,AAL2481,B737,500,TJSJ,Green,No,San Juan,Puerto Rico,,
15-Jun-15,0312,N139ER,C172,3000,MEM,Green,No,Memphis,Tennessee,,
15-Jun-15,0340,FDX147,MD11,6000,MEM,Green,No,Memphis,Tennessee,,
15-Jun-15,0415,MV011,HELO,3000,LAS,Green,No,Las Vegas,Nevada,,
15-Jun-15,0424,N7164G,C172,5000,ONT,Green,No,Ontario,California,,
15-Jun-15,0510,UAL1485,B739,6000,PHX,Green,No,Phoenix,Arizona,,
15-Jun-15,0517,ASA372,B737,2000,SEA,Green,No,Seattle,Washington,,
15-Jun-15,0520,ASA621,B737/G,8000,PDX,Green,No,Portland,Oregon,,
15-Jun-15,0556,CPZ5739,CRJ7,3000,SEA,Green,No,Seattle,Washington,,
16-Jun-15,0125,ASQ9111,E145,1400,IAH,Green,No,Houston,Texas,,
16-Jun-15,0153,JZA7760,DH8A,7000,DTW,Green,No,Detroit,Michigan,,
16-Jun-15,0154,CTL3,AC50,100,OPF,Green,No,Miami,Florida,,
16-Jun-15,0158,JBU1837,E190,8000,DTW,Green,No,Detroit,Michigan,,
16-Jun-15,0200,N2202A,PA28,2500,ROC,Green,No,Rochester,New York,,
16-Jun-15,0202,DAL1973,MD88,4000,ROC,Green,No,Rochester,New York,,
16-Jun-15,0220,CSJ114,C208,4000,ROC,Green,No,Rochester,New York,,
16-Jun-15,0259,CAP2142,C172,6000,MSP,Green,No,Minneapolis,Minnesota,,
16-Jun-15,0303,FDX1638,DC10,12000,RDU,Green,No,Raleigh-Durham,North Carolina,,
16-Jun-15,0319,N783AD,B350/L,1000,DEC,Green,No,Decatur,Illinois,,
16-Jun-15,0335,SWA4276,B737,5000,JOT,Green,No,Joliet,Illinois,,
16-Jun-15,0445,CHOP2,HELO,1200,OAK,Green,No,Oakland,California,,
16-Jun-15,0446,UPS795,B752,3000,SDF,Green,No,Louisville,Kentucky,,
16-Jun-15,0451,SWA4207,B737,6000,PHX,Green,No,Phoenix,Arizona,,
16-Jun-15,0522,SCX429,B737,7000,LAX,Green,No,Los Angeles,California,,
16-Jun-15,0614,SKW2762,CRJ2,6000,PHX,Green,No,Phoenix,Arizona,,
16-Jun-15,0700,N29LJ,LJ60,11000,PDX,Green,No,Portland,Oregon,,
16-Jun-15,1110,UPS856,B757,5000,PHX,Green,No,Phoenix,Arizona,,
17-Jun-15,0122,AAY913,A320,4000,FLL,Green,No,Fort Lauderdale,Florida,,
17-Jun-15,0148,DAL2684,B712,14000,PVD,Green,No,Providence,Rhode Island,,
17-Jun-15,0200,AAL1996,A320,4000,PVD,Green,No,Providence,Rhode Island,,
17-Jun-15,0244,FDX1607,MD11,15000,MIE,Green,No,Muncie,Indiana,,
17-Jun-15,0249,EJA899,H25B,12000,MIE,Green,No,Muncie,Indiana,,
17-Jun-15,0255,ASQ4216,E145,6000,MEM,Green,No,Memphis,Tennessee,,
17-Jun-15,0322,ASQ6034,E145,5000,ELM,Orange,No,Elmira/ Corning,New York,,
17-Jun-15,0325,UPS1325,MD11,20000,LOZ,Green,No,London,Kentucky,,
17-Jun-15,0326,SIERA54,HELO,4500,ELP,Green,No,El Paso,Texas,,
17-Jun-15,0340,AAL485,A320,12000,DEN,Green,No,Denver ,Colorado,,
17-Jun-15,0417,SKW2826,CRJ2 (CANADAIR - Ch,2500,ICT,Green,No,Wichita,Kansas,,
17-Jun-15,0420,AAL1975,A321,8000,LAX,Green,No,Los Angeles,California,,
17-Jun-15,0545,UPS857,B763,4000,SDF,Green,No,Louisville,Kentucky,,
17-Jun-15,0620,MUL1774,C208,5000,MUE,Green,No,Kamuela,Hawaii,,
17-Jun-15,0637,FFT581,A320,10800,SLC,Green,No,Salt Lake City,Utah,,
17-Jun-15,2230,PDT4769,DH8C,200,CLT,Green,No,Charlotte,North Carolina,,
18-Jun-15,0108,RDDL906,DA42,2000,Daytona Beach,Green,No,Daytona Beach,Florida,,
18-Jun-15,0110,UAL399,A320,4000,TEB,Green,No,Teterboro,New Jersey,,
18-Jun-15,0225,ASQ4713,E145,10000,ORD,Green,No,Chicago,Illinois,,
18-Jun-15,0257,UPS1291,A306,10000,LEX,Green,No,Lexington,Kentucky,,
18-Jun-15,0310,UPS1375,B757,20000,LEX,Green,No,Lexington,Kentucky,,
18-Jun-15,0334,FDX1281,B757,2000,MEM,Green,No,Memphis,Tennessee,,
18-Jun-15,0339,AMOC,HELO (HELO - HELO),4500,ELP,Green,No,El Paso,Texas,,
18-Jun-15,0351,UAL1488,B739,7000,LAX,Green,No,Los Angeles,California,,
18-Jun-15,0358,PD1,HELO,1300,BUR,Green,No,Burbank,California,,
18-Jun-15,0450,UAL8106,B737,4000,SNA,Green,No,Santa Ana,California,,
18-Jun-15,0502,N61FF,CL60,3000,SNA,Green,No,Santa Ana,California,,
18-Jun-15,0505,GJS3625,CRJ7 (CANADAIR - Ch,UNKN,MSN,Green,No,Madison,Wisconsin,,
18-Jun-15,0515,SWA1250,B737,3000,SNA,Green,No,Santa Ana,California,,
18-Jun-15,0604,HUSKY35,C130 (LOCKHEED - AC,1800,TIW,Green,No,Tacoma,Washington,,
18-Jun-15,1516,TN248KA,C208,4000,HNL,Green,No,Honolulu,Hawaii,,
18-Jun-15,1616,N248KA,PA28,4000,HNL,Green,No,Honolulu,Hawaii,,
19-Jun-15,0013,N138BC,PA28,3000,BQN,Green,No,Aguadilla,Puerto Rico,,
19-Jun-15,0108,AAL1829,A320,6000,TPA,Green,No,Tampa,Florida,,
19-Jun-15,0130,EB093,B06,500,PNS,Green,No,Pensacola,Florida,,
19-Jun-15,0225,UPS1333,B757,5000,PBI,White,No,West Palm Beach,Florida,,
19-Jun-15,0232,PD4,HELO,800,TPA,Green,No,Tampa,Florida,,
19-Jun-15,0245,N6279Y,PA32,2000,LFT,Green,No,Lafayette,Louisiana,,
19-Jun-15,0335,N7779N,P28,5000,ELP,Green,No,El Paso,Texas,,
19-Jun-15,0342,AL01,A350,3000,LAS,Green,No,Las Vegas,Nevada,,
19-Jun-15,0349,SWA3318,B737,2600,CLE,Green,No,Cleveland,Ohio,,
19-Jun-15,0356,VRD337,A320,2000,LAX,White,No,Los Angeles,California,,
19-Jun-15,0405,JBU883,A320,12000,DAB,Green,No,Daytona Beach,Florida,,
19-Jun-15,0414,AAL2218,B737,3000,DFW,Green,No,Dallas-Fort Worth,Texas,,
19-Jun-15,0449,AEGIS41,C30J,5000,MAF,Green,No,Midland,Texas,,
19-Jun-15,0456,AAL1582,MD83 (BOEING - MD-8,2600,CLE,Green,No,Cleveland,Ohio,,
19-Jun-15,0456,RPA4389,E170 (EMBRAER - 170,2600,CLE,Green,No,Cleveland,Ohio,,
19-Jun-15,0605,DAL17,B777,7800,LAX,Green,No,Los Angeles,California,,
20-Jun-15,0201,N300AX,BE99,3500,CMD,Green,No,Cullman,Alabama,,
20-Jun-15,0225,AAL2386,MD80,11000,MSY,Green,No,New Orleans,Louisiana,,
20-Jun-15,0251,GTI600,B748,200,HSV,White,No,Huntsville,Alabama,,
20-Jun-15,0310,SWA1670,B738,5000,IND,Green,No,Indianapolis,Indiana,,
20-Jun-15,0340,AAL558,E190,11000,PVD,Green,No,Providence,Rhode Island,,
20-Jun-15,0407,DUKE 1,HELO,800,SNA,Green,No,Santa Ana,California,,
20-Jun-15,0418,UAL1205,B757,7000,LAX,Green,No,Los Angeles,California,,
20-Jun-15,0443,UPS1337,A306,18800,LOU,Green,No,Louisville,Kentucky,,
20-Jun-15,0630,N8934V,C172,5500,VNY,Green,No,Van Nuys,California,,
20-Jun-15,1041,FDX1401,DC10,2700,DFW,Green,No,Dallas-Fort Worth,Texas,,
21-Jun-15,0247,N595G,C56X,13000,MDT,Red,No,Harrisburg,Pennsylvania,,
21-Jun-15,0410,AAL1230,B737 (BOEING - 737-,2000,TPA,Green,No,Tampa,Florida,,
21-Jun-15,0410,UAL1230,B739,2000,TPA,Green,No,Tampa,Florida,,
21-Jun-15,0420,AAL2198,B738,1600,TPA,Green,No,Tampa,Florida,,
21-Jun-15,0420,N5282W,BE58,2800,SAN,Green,No,San Diego,California,,
21-Jun-15,0425,AAL1873,A319,2000,TPA,Green,No,Tampa,Florida,,
21-Jun-15,0502,AAL2206,B737,8000,MIA,Green,No,Miami,Florida,,
21-Jun-15,0520,UAL593,A320,9000,SLC,Green,No,Salt Lake City,Utah,,
21-Jun-15,0525,CARFLT,HELO,1500,BHM,Green,No,Birmingham,Alabama,,
21-Jun-15,0703,LN601MT,EC135,1300,SEM,White,No,Selma,Alabama,,
21-Jun-15,0711,ASA769,B737,3500,SAN,Green,No,San Diego,California,,
21-Jun-15,1010,N68SY,SR22,3000,H34,Green,No,Huntsville,Arkansas,,
21-Jun-15,2340,JBU2038,E190/L,11000,ABO,Green,No,Arecibo,Puerto Rico,,
22-Jun-15,0212,SKW4553,CRJ2,9000,CVG,Green,No,Covington,Kentucky,,
22-Jun-15,0240,SIL92,SF34,8600,FLL,Green,No,Fort Lauderdale,Florida,,
22-Jun-15,0319,ASQ4444,E45X/L,36000,EOS,Green,No,Neosho,Missouri,,
22-Jun-15,0355,FLG4042,CRJ9,3000,DSM,Green,No,Des Moines,Iowa,,
22-Jun-15,0418,DPJ180,C25A,6000,MTC,Green,No,Mount Clemens,Michigan,,
22-Jun-15,0420,N787EF,SR22,5500,SJC,Green,No,San Jose ,California,,
22-Jun-15,0445,N650TH,BE76,2000,DAB,Green,No,Daytona Beach,Florida,,
22-Jun-15,0533,SWA291,B737,800,SAN,Green,No,San Diego,California,,
22-Jun-15,0555,NVT30,HELO,4500,ELP,Green,No,El Paso,Texas,,
22-Jun-15,0618,R20281,UH60,2000,8W5,Green,No,Silverdale,Washington,,
22-Jun-15,0625,N886CE,F2TH,1300,LAX,Green,No,Los Angeles,California,,
23-Jun-15,0115,AAL1806,A321,2000,BOS,Green,No,Boston,Massachusetts,,
23-Jun-15,0216,SWA221,B737,300,MDW,Green,No,Chicago,Illinois,,
23-Jun-15,0240,ASQ4516,E145,10000,IAH,Green,No,Houston,Texas,,
23-Jun-15,0253,N490DC,C550,16000,PVD,Green,No,Providence,Rhode Island,,
23-Jun-15,0304,TCF3529,E170,35000,EOS,Green,No,Neosho,Missouri,,
23-Jun-15,0305,HPD80F,HELO,800,HOU,UNKN,No,Houston,Texas,,
23-Jun-15,0308,DAL2239,B738/L,36000,EOS,Green,No,Neosho,Missouri,,
23-Jun-15,0313,UAL1711,B738,23000,LBX,Green,No,Lake Jackson,Texas,,
23-Jun-15,0317,N800KV,C56X,7000,ANE,Green,No,Minneapolis,Minnesota,,
23-Jun-15,0345,N8252T,BE33 (BEECH - 33 Bo,2000,GYR,Green,No,Goodyear,Arizona,,
23-Jun-15,0400,AAY503,MD83,3000,SMX,Green,No,Santa Maria,California,,
23-Jun-15,0423,SWA898,B733,9000,SFO,Green,No,San Francisco,California,,
23-Jun-15,0516,FFT122,A319,2000,CVG,Green,No,Covington,Kentucky,,
23-Jun-15,0545,HAWK22,UH60,5000,TUS,Green,No,Tucson,Arizona,,
23-Jun-15,0556,ASA384,B738,12400,CA35,Green,No,San Rafael,California,,
23-Jun-15,0600,ASA336,B739,12000,SFO,Green,No,San Francisco,California,,
23-Jun-15,0851,JBU668,E190,1600,MCO,Green,No,Orlando,Florida,,
23-Jun-15,0930,FDX1409,DC10,2500,MCO,Green,No,Orlando,Florida,,
23-Jun-15,0945,ASQ4145,E45X,10000,IAH,Green,No,Houston,Texas,,
23-Jun-15,0947,JBU730,A320,2500,MCO,Green,No,Orlando,Florida,,
24-Jun-15,0157,ENY3446,E145,12000,BUF,Green,No,Buffalo,New York,,
24-Jun-15,0200,ABX921,B767,8000,MFE,Green,No,McAllen,Texas,,
24-Jun-15,0211,VV7E109,B206,2000,BFM,Green,No,Mobile,Alabama,,
24-Jun-15,0215,STEEL01,KC35,9000,HLG,Green,No,Wheeling,West Virginia,,
24-Jun-15,0230,UPS1153,B757-200,25000,JST,Green,No,Johnstown,Pennsylvania,,
24-Jun-15,0255,UAL1711,B738 (BOEING - 737-,10000,IAH,Green,No,Houston,Texas,,
24-Jun-15,0305,PD80F,HELO (HELO - HELO),800,HOU,Green,No,Houston,Texas,,
24-Jun-15,0315,SWA1360,B737/L,14000,JHW,Green,No,Jamestown,New York,,
