Incident Date,Incident Time,Flight ID,Aircraft,Aviation Altitude,Altitude,Airport,Laser Color,Injury,City,State
20-Aug-16,0237,FLG3868,CRJ2,,10000,FNT,Green,No,Flint,Michigan
20-Aug-16,0255,SWA1930,B737 ,,6000,BWZ,Green,No,Schooley's Mountain,New Jersey
20-Aug-16,0345,SKW304R,E170 ,,8000,ROD,Green,No,Rosewood,Ohio
20-Aug-16,0431,UAL2012,B738,,4500,ORD,Green,No,Chicago,Illinois
20-Aug-16,0502,UPS789,A306,,13000,TEL,Green,No,Tell City,Indiana
20-Aug-16,0515,N2086E,C172,,3000,PIE,Green,No,St. Petersburg,Florida
20-Aug-16,0526,SKW4767,CRJ7,,2500,ONT,Green,No,Ontario,California
20-Aug-16,0547,REH58,PC12,,19000,LOL,Green,No,Lovelock,Nevada
20-Aug-16,0551,UPS797,A306,,12200,HNB,Green,No,Huntingburg,Indiana
20-Aug-16,0552,ASA717,B738,,9000,SLC,Green,No,Salt Lake City,Utah
20-Aug-16,0556,ASQ4037,E145/L,,12000,CAK,Green,No,Akron,Ohio
20-Aug-16,0650,N21893,C172,,4200,DVO,Green,No,Novato,California
20-Aug-16,0654,N240TS,DA42,,1000,LGU,Green,No,Logan,Utah
20-Aug-16,0835,AAL1319,B738/L,,29000,SVM,Green,No,Salem,Michigan 
20-Aug-16,1048,DAL670,A319,,8000,MSP,Green,No,Minneapolis,Minnesota
20-Aug-16,1222,AAH220,B733,,3000,OGG,Green,No,Kahului,Hawaii
21-Aug-16,0017,ADV20,R44,,900,MYR,Green,No,Myrtle Beach,South Carolina
21-Aug-16,0135,AAL2081,A319,,6000,ILG,Green,No,Wilmington,Delaware
21-Aug-16,0156,ADV95,R44,,900,MYR,Green,No,Myrtle Beach,South Carolina
21-Aug-16,0242,SWA4021,B737,,7000,MCO,Green,No,Orlando,Florida
21-Aug-16,0248,AAL313D,B738,,3000,MIA   ,Green,No,Miami,Florida
21-Aug-16,0305,N830,H25B/L,,8000,LNS,Green,No,Lancaster,Pennsylvania
21-Aug-16,0321,ASA721,B737,,5000,SLC,Green,No,Salt Lake City,Utah
21-Aug-16,0321,SKW3072,CRJ2,,11000,GJT,green,,Grand Junction,Colorado
21-Aug-16,0400,DAL2495,A320,,9000,GPI,Green,No,Kalispell,Montana
21-Aug-16,0420,AIR1,HELO,,3300,TUS,Green,No,Tucson,Arizona
21-Aug-16,0425,HAL44,B764,,6000,SJC,Blue,No,San Jose,California
21-Aug-16,0425,HAL44B7,B763,,6000,SJC,Blue,No,San Jose,California
21-Aug-16,0505,DAL1394,B738,,38000,GJT,Green,No,Grand Junction,Colorado
21-Aug-16,0555,DAL102,B737,,18000,SAN,Green,No,San Diego,California
21-Aug-16,0705,LN828FC,BE9L,,7500,GUP,Green,No,Farmington,New Mexico
21-Aug-16,0705,N828FC,BE9L,,8000,5V5,Green,No,Shiprock,New Mexico
21-Aug-16,0736,JBU687,A320,,10000,LAX,Green,No,Los Angeles,California
22-Aug-16,0014,EJA696,C560,,6000,BWI,Green,No,Baltimore,Maryland
22-Aug-16,0101,DAL2292,A320,,2000,LGA,Green,No,New York,New York
22-Aug-16,0123,ASH6132,CRJ7,,8500,CLT,Green,No,Charlotte,North Carolina
22-Aug-16,0153,UAL1472,B739,,17000,MDW,Yellow,No,Chicago,Illinois
22-Aug-16,0224,ASQ4394,E45X,,17000,BTL,Blue,No,Battle Creek,Michigan
22-Aug-16,0250,SWA593,B737,,4500,PHX,Green,No,Phoenix,Arizona
22-Aug-16,0301,UAL670,B739,,35000,DTW,Green,No,Detroit,Michigan
22-Aug-16,0330,DAL1142,B739,,9800,SLC,Green,No,Salt Lake City,Utah
22-Aug-16,0330,DJR168,C560,,15000,RAL,Green,No,Riverside,California
22-Aug-16,0339,ENY3324,CRJ7,,8500,CMH,Blue,No,Columbus,Ohio
22-Aug-16,0400,DAL1207,B757,,11000,SLC,Green,No,Salt Lake City,Utah
22-Aug-16,0418,N406EH,EC135,,2000,SRB,UNKN,No,Sparta,Tennessee
22-Aug-16,0425,SWA519,B739,,7500,PHX,Blue,No,Phoenix,Arizona
22-Aug-16,0432,ASA712,B737 ,,7700,STL,Green,No,St. Louis,Missouri
22-Aug-16,0455,SKW3069,CRJ2,,2500,BFL,Green,No,Bakersfield,California
22-Aug-16,0457,N8813N,P28A,,2000,S73,Green,No,Kamiah,Idaho
22-Aug-16,0545,N299SP,C206,,3000,BIS,Red,No,Bismarck,North Dakota
23-Aug-16,0038,FDX1206,B757,,17000,BOS,Green,No,Boston,Massachusetts
23-Aug-16,0041,AAL2128,E190,,17000,PVD,Green,No,Providence,Rhode Island
23-Aug-16,0055,AAY769,A320,,38000,FLO,Green,No,Florence,South Carolina
23-Aug-16,0113,CG6021,H60,,5000,PIE,Green,No,St. Petersburg-Clearwater,Florida
23-Aug-16,0200,AAL1418,B738,,6000,DTW,Green,No,Detroit,Michigan
23-Aug-16,0205,DAL859,A319,,8000,DTW,Green,No,Detroit,Michigan
23-Aug-16,0215,GJS4856,CRJ7 ,,3000,GRR,Green,No,Grand Rapids,Michigan
23-Aug-16,0223,VADER04,C130,,3000,YNG,Green,No,Youngstown-Warren,Ohio
23-Aug-16,0228,N6879P,PA24,,10500,LEX   ,Green,No,Lexington   ,Kentucky
23-Aug-16,0234,ACA766,E190,,4000,SBJ,Green,No,Solberg,New Jersey
23-Aug-16,0236,UPS9747,B757,,22000,SDF,Green,No,Louisville   ,Kentucky
23-Aug-16,0237,AAL1467,B738,,4000,SBJ,Green,No,Solberg,New Jersey
23-Aug-16,0256,PDT4924,E145,,6000,DTW,Green,No,Detroit,Michigan
23-Aug-16,0306,ABX165,B767,,6000,MCO,Green,No,Orlando,Florida
23-Aug-16,0310,ACDMY755,DA42 ,,3400,FFZ,Green,No,Mesa,Arizona
23-Aug-16,0310,OXF755,DA42,,3400,FFZ,Green,No,Mesa,Arizona
23-Aug-16,0330,UPS1125,B752,,17000,SAX,Green,No,Sparta,New Jersey
23-Aug-16,0338,UAL299,B739,,32000,STL,Green,No,St. Louis,Missouri
23-Aug-16,0340,FLC75,BE30,,6000,SAX,Green,No,Sparta,New Jersey
23-Aug-16,0415,SWA2778,B737,,13000,SAT,Green,No,San Antonio,Texas
23-Aug-16,0442,AAL501,A319,,16000,MCI,Green,No,Kansas City,Missouri
23-Aug-16,0442,UPS1081,B763,,6000,IKY,Green,No,Louisville   ,Kentucky
23-Aug-16,0450,AAL27,H/B788/L,,15000,LAX,Green,No,Los Angeles,California
23-Aug-16,0509,L28CA,PAY2,,4000,MFR,Green,No,Medford,Oregon
23-Aug-16,0523,DAL2821,B738 ,,15000,SLC,Green,No,Salt Lake City,Utah
23-Aug-16,0758,MDS654,SW4,,17500,ATL  ,Green,No,Atlanta,Georgia
23-Aug-16,0938,CSJ49,AEST,,3000,CAK,Green,No,Akron,Ohio
23-Aug-16,1125,UAL1292,B737 ,,16000,VTU,Green,No,Oxnard,California
23-Aug-16,2245,ATN1817,B757,,3200,LAX,Green,No,Los Angeles,California
24-Aug-16,0030,AAL1170,A321,,10000,N87,Green,No,Robbinsville,New Jersey
24-Aug-16,0045,SWA3011,B737,,1800,NGU,Green,No,Norfolk,Virginia
24-Aug-16,0101,RHINO84,C17,,8500,RID,Green,No,Richmond,Indiana
24-Aug-16,0110,DAL2248,MD88/Z,,25000,TOC,Green,No,Toccoa,South Carolina
24-Aug-16,0110,N193LL,EC145,,2000,GFD,Green,No,Greenfield,Indiana
24-Aug-16,0128,SWA2067,B737/L,,31000,TOC,Green,No,Toccoa,Georgia
24-Aug-16,0152,FDX1806,B752 ,,17000,BOS,Green,No,Boston ,Massachusetts
24-Aug-16,0205,N353SB,E50,,5000,PIE,Green,No,St. Petersburg-Clearwater,Florida
24-Aug-16,0209,UAL678,B737,,4500,JAX,Green,No,Jacksonville,Florida
24-Aug-16,0210,RPA4445,E170/L,,22000,LOZ,Green,No,London,Kentucky
24-Aug-16,0225,AIRLIF1,HELO,,3000,SAT,Green,No,San Antonio,Texas
24-Aug-16,0241,N535LB,SR22,,1000,PBI,Green,No,West Palm Beach,Florida
24-Aug-16,0243,AAL132,B738,,4000,EWR,Green,No,Newark,New Jersey
24-Aug-16,0244,SWA907,B737,,10000,MDF,Green,No,Mooreland,Oklahoma
24-Aug-16,0316,MARDI,GLF5,,5000,LAX,Green,No,Los Angeles,California
24-Aug-16,0330,WIG7307,C208,,4000,EWR,Green,No,Newark,New Jersey
24-Aug-16,0331,ASQ2780,CRJ2,,16800,SEP,Green,No,Stephenville,Texas
24-Aug-16,0350,N736PY,C172,,6500,SLC,Green,No,Salt Lake City,Utah
24-Aug-16,0416,UAL1295,B738,,5000,SFO,Green,No,San Francisco,California
24-Aug-16,0455,UAL602,B737,,3000,EWR,Green,No,Newark,New Jersey
24-Aug-16,0540,N333AN,SR22,,6000,APA,Blue,No,Denver,Colorado
24-Aug-16,0911,UPS1070,A306,,4000,EWR,Green,No,Newark,New Jersey
24-Aug-16,2355,CG6033,MH60,,2000,FMH,Green,No,Falmouth,Massachusetts
25-Aug-16,0042,N302Q,E55P (EMBRAER - Phe,,2000,SJU,Green,No,San Juan,Puerto Rico
25-Aug-16,0046,WYM405,SH36,,2000,SJU,Green,No,San Juan,Puerto Rico
25-Aug-16,0130,RCH267,DC10,,6500,N12,Green,No,Lakewood,New Jersey
25-Aug-16,0150,KATT625,TEX2,,14000,CEW,Green,No,Crestview,Florida
25-Aug-16,0152,UPS9603,A306,,17300,DVK,Green,No,Danville,Kentucky
25-Aug-16,0212,N683GA,GLEX,,4000,LZU,Green,No,Lawrenceville,Georgia
25-Aug-16,0240,FDX1328,B767,,38000,CVG,Green,No,COVINGTON,Kentucky
25-Aug-16,0255,TCF3420,E170 ,,2000,ROC  ,Green,No,Rochester   ,New York
25-Aug-16,0255,TCF3428,E170,,2000,ROC  ,Green,No,Rochester   ,New York
25-Aug-16,0320,DAL1830,B738,,16000,LGA,Green,No,New York,New York
25-Aug-16,0330,SKW7365,CRJ2,,7000,MSP,Green,No,Minneapolis,Minnesota
25-Aug-16,0332,N3609E,C172,,4500,BIS,Green,No,Bismarck,North Dakota
25-Aug-16,0335,FDX1647,A306,,7000,IND,Green,No,Indianapolis,Indiana
25-Aug-16,0335,TKR910,DC10,,16500,MOD,Green,No,Modesto  ,California
25-Aug-16,0447,N1218S,C172,,2000,FAT,Green,No,Fresno,California
25-Aug-16,0500,TEST123,A320,,30000,DCA,Red ,No,Washington   ,District of Columbia
26-Aug-16,0015,GPD590,PC12,,3500,OXC,Green,No,Oxford,Connecticut
26-Aug-16,0110,JIA5020,CRJ7,,8000,DCA,White,No,Washington   ,District of Columbia
26-Aug-16,0116,ENY3417,E145,,35000,ORD,Green,No,Chicago,Illinois
26-Aug-16,0124,CG6014,H60,,5000,PIE,Green,No,St. Petersburg-Clearwater,Florida
26-Aug-16,0140,UPS301,A306,,8000,AUS,Green,No,Austin,Texas
26-Aug-16,0224,NKS1027,A319,,3000,BWI,Green,No,Baltimore,Washington
26-Aug-16,0225,SKW7414,CRJ2,,6000,DTW,Green,No,Detroit,Michigan
26-Aug-16,0233,DAL906,B739,,4000,JFK,Green,No,Brooklyn,New York
26-Aug-16,0255,BARKI25,TEX2,,8000,AFW,Green,No,Fort Worth,Texas
26-Aug-16,0315,AAL792,A319 ,,4000,PNE,Green,No,Philadelphia,Pennsylvania
26-Aug-16,0329,N421FN,C421,,3500,CAK,Green,No,Akron,Ohio
26-Aug-16,0355,N5248Q,C172,,4300,JEN,Green,No,Glen Rose,Texas
26-Aug-16,0357,DAL1889,A320,,5800,SLC,Green,No,Salt Lake City,Utah
26-Aug-16,0410,CPZ5717,E170,,35000,MFR,Green,No,Medford,Oregon
26-Aug-16,0418,VVRY833,B737,,2000,AFW,Green,No,Fort Worth,Texas
26-Aug-16,0434,N1230T,PA34,,1700,FTW,UNKN,No,Fort Worth,Texas
26-Aug-16,0441,AIRLF5,HELO,,1500,SAT,Green,No,San Antonio,Texas
26-Aug-16,0555,NVT30,HELO,,4500,ELP,Green,No,El Paso ,Texas
26-Aug-16,0656,N8278,C208,,2500,AFW,Green,No,Fort Worth,Texas
26-Aug-16,0658,BVN8278,C208,,2500,AFW,Green,No,Fort Worth,Texas
26-Aug-16,0804,FDX1157,DC10,,8000,AFW,Green,No,Fort Worth,Texas
26-Aug-16,1043,ASH5935,CRJ9,,8000,DFW,Green,No,Dallas-Fort Worth,Texas
26-Aug-16,2304,MTN7124,C208,,3000,SJU,Green,No,San Juan,Puerto Rico
26-Aug-16,2338,WYM211,SH33,,1500,SJU,Green,No,San Juan,Puerto Rico
27-Aug-16,0030,FLG3911,CRJ,,6000,CAK,Green,No,Akron,Ohio
27-Aug-16,0044,WYM405,SH36,,5000,SJU,Green,No,San Juan ,Puerto Rico
27-Aug-16,0049,JBU1853,E190,,4000,SJU,Green,No,San Juan,Puerto Rico
27-Aug-16,0105,N208LS,C208,,6000,HSV,Purple,No,Huntsville,Alabama
27-Aug-16,0110,KYE530,B747,,5000,MIA   ,Green,No,Miami,Florida
27-Aug-16,0110,PSA5020,CRJ7 ,,800,DCA,White,No,Washington   ,District of Columbia
27-Aug-16,0120,JBU534,A321,,37000,NY3,Green,No,Oneonta,New York
27-Aug-16,0144,AAL2239,B738,,4000,ORD,Green,No,Chicago,Illinois
27-Aug-16,0210,N49785,C172,,3600,ADM,Green,No,Ardmore,Oklahoma
27-Aug-16,0241,N5107B,C172,,3500,BTR,Green-White,No,Baton Rouge,Louisiana
27-Aug-16,0258,JBU402,A321,,12000,JFK,Red,No,New York,New York
27-Aug-16,0316,N763SA,C172,,1600,DAB,Green,No,Daytona Beach,Florida
27-Aug-16,0327,ASQ5303,CRJ2,,4000,GRK,Green,No,Fort Hood-Killeen,Texas
27-Aug-16,0341,N21SL,C550,,18000,BOI,Green,No,Boise,Idaho
27-Aug-16,0352,SWA3552,B737,,26000,PSP,Green,No,Palm Springs,California
27-Aug-16,0358,N107B,C172 ,,3500,BTR,Green-White,No,Baton Rouge,Louisiana
27-Aug-16,0410,AAL452,A319,,6000,PHX,Green,No,Phoenix,Arizona
27-Aug-16,0414,ASA769,B738,,9000,SAN,Green,No,San Diego,California
27-Aug-16,0420,SWA3016,B737,,7000,ELP,Green,No,El Paso ,Texas
27-Aug-16,0443,ZAIRLF3,HELO ,,2500,SAT,Green,No,San Antonio,Texas
27-Aug-16,0457,AAL528,B737,,7600,RNO,Blue,No,Reno,Nevada
27-Aug-16,0505,CG6526,AS65,,1000,NTD,Green,No,Oxnard,California
27-Aug-16,0512,ASA567,B737,,14000,VTU,Green,No,Oxnard,California
27-Aug-16,0529,AAL1017,B738 ,,4400,SET,Green,No,St. Charles,Missouri
27-Aug-16,0536,SKW5335,E75,,14000,PTV,Green,No,Porterville,California
27-Aug-16,0553,ASA363,B739,,6000,SEA,Green,No,Seattle,Washington
27-Aug-16,0603,N387AF,C172,,11000,SLC,Green,No,Salt Lake City,Utah
27-Aug-16,0710,CPZ5806,E75S,,5000,GEG,Green,No,Spokane,Washington
27-Aug-16,0940,ABX901,H/B762/Z,,35000,LEX   ,Green,No,Lexington   ,Kentucky
27-Aug-16,0942,FFT1182,A320,,3000,CVG,Green,No,Covington,Kentucky
28-Aug-16,0205,MED1,B407,,1000,RDU,Green,No,Raleigh-Durham,North Carolina
28-Aug-16,0217,AWI4038,CRJ2,,6000,BTV,Green,No,Burlington,Vermont
28-Aug-16,0232,AAL2258,B738,,1700,IAH,Green,No,Honolulu,Hawaii
28-Aug-16,0300,SWA9008,B737,,10000,FDK,Green,No,Frederick,Maryland
28-Aug-16,0346,UAL2138,B739,,5000,SFO,Green,No,San Francisco,California
28-Aug-16,0356,AWI4035,CRJ2,,6000,BDL,Green,No,Windsor Locks,Connecticut
28-Aug-16,0400,CPZ6048,E75L,,1100,SJC,Green,No,San Jose,California
28-Aug-16,0415,ASA721,B739,,1100,SLC,Green,No,Salt Lake City,Utah
28-Aug-16,0435,CPZ5709,E75S,,9000,MYV,Green,No,Marysville,California
28-Aug-16,0440,ASA447,B737,,5000,SEA,Green,No,Seattle,Washington
28-Aug-16,0608,JBU670,A320,,5000,SJC,Green,No,San Jose,California
28-Aug-16,0608,VRD357,A320,,6000,SJC,Green,No,San Jose,California
28-Aug-16,0612,JBU612,A320 ,,5000,SJC,Green,No,San Jose,California
28-Aug-16,1124,UPS1600,B757,,36000,LMT,Green,No,Klamath Falls,Oregon
29-Aug-16,0020,AAL734,A321,,4000,PHL,Green,No,Philadelphia,Pennsylvania
29-Aug-16,0040,N689QS,C560/A,,18000,RSW,Green,No,Fort Myers,Florida
29-Aug-16,0056,SWA449,B737,,6000,MSY,Green,No,New Orleans,Louisiana
29-Aug-16,0154,ASQ4368,E145,,6000,BDW,Green,No,Dover   ,New Jersey
29-Aug-16,0206,UAL904,B737,,10500,ASD,Green,No,Slidell,Louisiana
29-Aug-16,0211,RPA3338,E75L,,6000,BWZ,Green,No,Schooley's Mountain,New Jersey
29-Aug-16,0224,SKW7421,CRJ2/L,,16000,PHN,Green,No,Port Huron,Michigan
29-Aug-16,0235,SWA3186,B737,,13000,GSP,Green,No,Greenville,South Carolina
29-Aug-16,0321,N8435M,C210,,9000,BFL,Green,No,Bakersfield,California
29-Aug-16,0338,N308CD,SR22,,5800,SNA,Green,No,Santa Ana,California
29-Aug-16,0340,N111GG,C182,,6000,SCK,Green,No,Stockton,California
29-Aug-16,0348,ENY3612,E170,,11000,CVE,Green,No,Dallas ,Texas
29-Aug-16,0445,N573AG,EC120,,1100,SAT,Green,No,San Antonio,Texas
29-Aug-16,0452,PEG19,GLF4,,5000,SAN,Green,No,San Diego,California
29-Aug-16,0533,AAL648,A321,,13500,SAN,Green,No,San Diego,California
29-Aug-16,0620,QX2461,DHC8,,4500,SEA,Green,No,Seattle,Washington
29-Aug-16,1111,POLICE1,HELO ,,1500,SAT,Green,No,San Antonio,Texas
29-Aug-16,1240,UPS2968,B763,,3000,OGG,Green,No,Kahului,Hawaii
29-Aug-16,2330,N901LA,C402 ,,3500,VQS,Green,No,Isla de Vieques,Puerto Rico
30-Aug-16,0120,JBU82,E190 ,,1500,BOS,Green,No,Boston,Massachusetts
30-Aug-16,0132,DAL371,B737,,24000,ATL,Green,No,Atlanta,Georgia
30-Aug-16,0229,R24607,H60 ,,3000,AGJ,Green,No,Lampasas,Texas
30-Aug-16,0245,SWA2119,B737 ,,6000,PHL,Green,No,Philadelphia,Pennsylvania
30-Aug-16,0316,N375BZ,TBM8,,6000,OXR,Green,No,Oxnard,California
30-Aug-16,0340,AAL254,A321,,11000,LAX,Green,No,Los Angeles,California
30-Aug-16,0356,SWA1989,B737,,5000,ELP,Red,No,El Paso,Texas
30-Aug-16,0400,QXE56,DH8D,,7000,SEA,Green,No,Seattle,Washington
30-Aug-16,0402,DAL406,B763,,24000,DXR,Green,No,Danbury,Connecticut
30-Aug-16,0430,FDX1269,A306,,2000,MEM,Green,No,Memphis,Tennessee
30-Aug-16,0520,DAL1509,B717,,9000,SJC,Green,No,San Jose,California
30-Aug-16,0542,UAL1773,B752,,4000,LAX,Green,No,Los Angeles,California
30-Aug-16,0639,AIP5008,BE99,,5500,BIL,Green,No,Billings,Montana
30-Aug-16,0642,AIP5010,BE99,,5500,BIL,Green,No,Billings,Montana
30-Aug-16,0705,BVN8278,C208,,3000,AFW,Blue,No,Fort Worth,Texas
30-Aug-16,0705,N8278,C208 ,,2800,FTW,Blue,No,Fort Worth,Texas
30-Aug-16,0840,FDX1151,MD11,,3000,FTW,Green,No,Fort Worth,Texas
30-Aug-16,0843,FDX1198,B757,,2000,FTW,Green,No,Fort Worth,Texas
31-Aug-16,0049,DAL2483,MD88,,26000,8A0,Green,No,Albertville,Alabama
31-Aug-16,0115,N8128S,C150,,1000,ARB,Green,No,Ann Arbor,Michigan
31-Aug-16,0123,AAL2591,B737 ,,3000,ORD,Green,No,Chicago,Illinois
31-Aug-16,0125,WBR2805,C206,,2500,ORD,Green,No,Chicago ,Illinois
31-Aug-16,0215,AAL2117,E190,,9500,DCA,Green,No,Washington,District of Columbia
31-Aug-16,0220,N170SE,PC12,,9000,PUB,Green,No,Pueblo,Colorado
31-Aug-16,0233,PEACH09,B701 ,,4000,WRB,Green,No,Warner Robins,Georgia
31-Aug-16,0233,PEACH98,B707,,4000,MCN,Green,No,Macon,Georgia
31-Aug-16,0240,N411MB,AS55,,800,SNA,Green,No,Santa Ana,California
31-Aug-16,0250,LKS1,HELO,,4500,BOI,Green,No,BOISE,Idaho
31-Aug-16,0250,SLUKE1,HELO ,,4500,BOI,Green,No,Boise,Idaho
31-Aug-16,0305,JIA5529,CRJ7,,5000,B19,Green,No,Biddeford,Michigan
31-Aug-16,0337,UPS1291,A306,,17400,DVK,Green,No,Danville   ,Kentucky
31-Aug-16,0346,UPS1219,B767,,17200,DVK,Green,No,Danville   ,Kentucky
31-Aug-16,0355,UAL1571,A320,,17000,MRY,Green,No,Monterey,California
31-Aug-16,0410,QXE153,DH8D,,8000,SEA,Green,No,Seattle,Washington
31-Aug-16,0530,DAL445,B763,,10000,SJC,Green,No,San Jose,California
31-Aug-16,0850,ASA106,B734,,10000,PAE,Blue,No,Everett,Washington
31-Aug-16,2334,RPA3465,E170,,3000,TEB,Green,No,Teterboro,New Jersey
1-Sep-16,0046,WIG513A,C208,,1600,SCH,Green,No,Schenectady,New York
1-Sep-16,0050,ASQ5078,CRJ2,,3000,BGR,Green,No,Bangor,Maine
1-Sep-16,0053,N571KG,H25B,,11000,AQW,Green,No,North Adams,Massachusetts
1-Sep-16,0117,AAL1806,A321,,3000,BOS,Green,No,Boston,Massachusetts
1-Sep-16,0119,DAL2100,MD90,,3000,BOS,Green,No,Boston,Massachusetts
1-Sep-16,0206,RDDL444,C172,,20000,DAB,Green,No,Daytona Beach,Florida
1-Sep-16,0232,DAL2401,B717,,6000,BMI,Green,No,Bloomington-Normal,Illinois
1-Sep-16,0315,N776,P28R,,3800,BOI,Green,No,Boise,Idaho
1-Sep-16,0320,X776,P28A,,3800,MAN,Green,No,Nampa,Idaho
1-Sep-16,0338,SKW4641,CRJ2,,12000,FAT,Green,No,Fresno,California
1-Sep-16,0345,RGY188,BE40,,13500,CEZ,Green,No,Cortez,Colorado
1-Sep-16,0402,ASQ4198,E145,,4800,ELP,Green,No,El Paso,Texas
1-Sep-16,0405,SWA1571,B737,,14000,DEN,Green,No,Denver,Colorado
1-Sep-16,0430,N418FP,DA40,,5500,SLC,Green,No,Salt Lake City,Utah
1-Sep-16,0455,CPZ6049,E170 ,,24000,PRB,Green,No,Paso Robles,California
1-Sep-16,0519,UAL1889,B737,,9000,AUS,Green,No,Austin,Texas
1-Sep-16,0638,DAL447,B752,,20000,LAX,Green,No,Los Angeles,California
1-Sep-16,0640,N506MP,MD500E,,2000,PHX,Green,No,Phoenix,Arizona
1-Sep-16,0935,MERCY4,HELO,,3500,ONT,Green,No,Ontario,California
1-Sep-16,1300,UPS2968,B763,,7000,OGG,Green,No,Kahului,Hawaii
2-Sep-16,0002,TMC822,H25B,,2000,HPN,Green,No,White Plains,New York
2-Sep-16,0045,AAL1840,A319,,6000,PIT,Green,No,Pittsburgh,Pennsylvania
2-Sep-16,0102,DAL2659,B712/L,,10000,FLL,Red,No,Fort Lauderdale, Florida
2-Sep-16,0153,RPA3374,E170,,10000,IND,Green,No,Indianapolis ,Indiana
2-Sep-16,0154,RPA3419,E170,,6000,MMU,Green,No,Morristown,New Jersey
2-Sep-16,0213,RPA3369,E75/L,,18200,PHL,Green,No,Philadelphia,Pennsylvania
2-Sep-16,0222,N4746L,PA28,,2500,TKI,Green,No,Dallas ,Texas
2-Sep-16,0230,NVT562,PC12,,4000,PHX,Green,No,Phoenix,Arizona
2-Sep-16,0235,ASQ4407,E45X,,17000,PWM,Green,No,Grand Rapids,Michigan
2-Sep-16,0245,N189K,PRM1,,10000,TOL,Green,No,Toledo,Ohio
2-Sep-16,0250,N516CB,PC12,,5000,SLC,Green,No,Salt Lake City,Utah
2-Sep-16,0255,UAL1245,A320,,5700,DEN,White,No,Denver,Colorado
2-Sep-16,0259,N1967G,C560,,16500,DEN,Green,No,Denver,Colorado
2-Sep-16,0300,SWA2169,B737,,87000,35D,Blue,No,Allegan,Michigan
2-Sep-16,0310,AAL81,A321,,5800,DEN,White,No,Denver,Colorado
2-Sep-16,0320,SKW554V,E75L,,9000,ORD,Green,No,Chicago,Illinois
2-Sep-16,0325,ENY3672,E145,,9000,ORD,Green,No,Chicago,Illinois
2-Sep-16,0335,DECOY69,C172 ,,2100,MRB,Green,No,Martinsburg,West Virginia
2-Sep-16,0405,DAL1624,MD90,,4000,PHL,Green,No,Philadelphia,Pennsylvania
2-Sep-16,0454,UAL602,B739,,35000,HZL,Green,No,Hazleton,Pennsylvania
2-Sep-16,0457,UAL1130,B737,,37000,HZL,Green,No,Hazleton,Pennsylvania
2-Sep-16,0515,UPS1125,B757,,10000,RFD,Green,No,Rockford,Illinois
2-Sep-16,0534,N944CB,C172,,3500,EMT,Green,No,El Monte,California
2-Sep-16,0605,AAL1023,A320,,10000,PSP,Green,No,Palm Springs,California
2-Sep-16,0606,CPZ5687,E170,,4000,SMF,Green,No,Sacramento,California
2-Sep-16,0733,FRBRD2,HELO,,1900,PHX,Green,YES,Phoenix,Arizona
2-Sep-16,0939,FDX1532,A306,,10000,AZO,Blue,No,Kalamazoo,Michigan
2-Sep-16,0951,FDX34,B772,,16200,IND,Green,No,Indianapolis,Indiana
3-Sep-16,0051,FLG3822,CRJ9,,5000,DET,Green,No,Detroit,Michigan
3-Sep-16,0110,JBU1853,E190,,1500,SJU,Green,No,San Juan,Puerto Rico
3-Sep-16,0123,PCL3822,CRJ9,,5000,DTW,Green,No,Detroit,Michigan
3-Sep-16,0129,ENY3734,E145,,14000,IND,Green,No,Indianapolis,Indiana
3-Sep-16,0149,DAL188,A320,,10000,SBJ,Green,No,New Brunswick,New Jersey
3-Sep-16,0151,DAL1969,B712,,17000,DXO,Green,No,Detroit,Michigan
3-Sep-16,0204,DAL2008,MD90,,500,MSP,Green,No,Minneapolis,Minnesota
3-Sep-16,0224,PCL3880,CRJ9,,8000,LGA,Green,No,New York,New York
3-Sep-16,0225,FLG3880,CRJ9,,8000,LGA,Green,No,New York,New York
3-Sep-16,0225,N105VL,SR22,,8500,LLQ,Green,No,Monticello,Arkansas
3-Sep-16,0235,N757QH,C152,,3500,ADM,Green,No,Ardmore,Oklahoma
3-Sep-16,0258,LF24,COPT,,2600,ICT,Green,No,Wichita,Kansas
3-Sep-16,0315,SKW3122,CRJ2,,18000,ORD,Green,No,Chicago,Illinois
3-Sep-16,0315,UAL1218,B739,,9000,ORD,Green,No,Chicago,Illinois
3-Sep-16,0323,NVT582,PC12,,4000,PHX,Green,No,Phoenix,Arizona
3-Sep-16,0325,MULITPLE,UNKN,,9000,MDW,Green,No,Chicago,Illinois
3-Sep-16,0326,ENY3710,E145,,8000,ORD,Green,No,Chicago,Illinois
3-Sep-16,0330,UPS1333,B757,,20000,LEX,Green,No,Lexington,Kentucky
3-Sep-16,0337,UAL617,B739,,7500,EMT,Green,No,El Monte,California
3-Sep-16,0350,DAL1832,B717,,18000,DEN,Green,No,Denver,Colorado
3-Sep-16,0400,UPS541,MD11,,14500,SDF,Green,No,Louisville,Kentucky
3-Sep-16,0410,FDX1247,DC10,,4000,ORD,Green,No,Chicago,Illinois
3-Sep-16,0413,FDX1818,B752 ,,13000,SCK,Green,No,Stockton,California
3-Sep-16,0415,Life2,HELO,,2600,ICT,Green,No,Wichita,Kansas
3-Sep-16,0533,UAL1871,B752,,25000,PSP,Blue,No,Palm Springs,California
3-Sep-16,2358,ASQ3751,E45X,,1800,RIC,Blue,No,Richmond,Virginia
